Customer ID,recency,frequency,monetary,R_score,F_score,M_score,segment,cancellation_rate,purchase_orders,cancelled_orders,true_champion
16830,77,3,881.59,2,4,3,At Risk,0.25,3,1,False
16831,199,1,91.8,1,2,1,Lost,0.0,1,0,False
16832,63,2,218.45999999999998,3,3,1,Loyal,0.0,2,0,False
16833,74,2,1302.51,2,3,4,At Risk,0.0,2,0,False
16834,309,1,485.5,1,2,2,Lost,0.0,1,0,False
16835,8,5,1357.56,5,4,4,Champions,0.4444444444444444,5,4,False
16836,41,2,530.5,3,3,3,Loyal,0.0,2,0,False
16838,165,2,570.76,2,3,3,At Risk,0.3333333333333333,2,1,False
16839,4,11,5716.14,5,5,5,Champions,0.15384615384615385,11,2,True
16840,238,2,139.85,1,3,1,At Risk,0.3333333333333333,2,1,False
16841,63,6,2136.2400000000002,3,5,4,Loyal,0.14285714285714285,6,1,False
16843,57,19,9374.86,3,5,5,Loyal,0.09523809523809523,19,2,False
16844,197,2,614.34,1,3,3,At Risk,0.0,2,0,False
16845,253,1,253.88,1,2,2,Lost,0.0,1,0,False
16846,212,2,628.09,1,3,3,At Risk,0.0,2,0,False
16847,253,1,421.45000000000005,1,2,2,Lost,0.0,1,0,False
16848,11,3,1130.2,5,4,4,Champions,0.0,3,0,True
16854,52,2,1408.96,3,3,4,Loyal,0.0,2,0,False
16856,52,2,323.09000000000003,3,3,2,Loyal,0.0,2,0,False
16857,77,1,352.8,2,2,2,Lost,0.0,1,0,False
16858,3,10,4292.59,5,5,5,Champions,0.375,10,6,False
16859,51,5,1184.6,3,4,4,Loyal,0.0,5,0,False
16860,87,3,1610.62,2,4,4,At Risk,0.25,3,1,False
16861,25,3,772.83,4,4,3,Champions,0.25,3,1,False
16862,182,4,662.33,1,4,3,At Risk,0.0,4,0,False
16863,1,2,495.72,5,3,2,Loyal,0.0,2,0,False
16864,69,2,409.25,3,3,2,Loyal,0.0,2,0,False
16865,36,1,130.95,3,2,1,Potential,0.0,1,0,False
16867,324,1,76.74000000000001,1,2,1,Lost,0.0,1,0,False
16868,29,3,384.56,4,4,2,Champions,0.0,3,0,True
16870,104,1,450.15999999999997,2,2,2,Lost,0.0,1,0,False
16872,62,3,533.11,3,4,3,Loyal,0.0,3,0,False
16873,64,6,7493.77,3,5,5,Loyal,0.14285714285714285,6,1,False
16874,14,1,209.89000000000001,5,2,1,Potential,0.0,1,0,False
16875,72,6,2139.0,2,5,5,At Risk,0.45454545454545453,6,5,False
16876,38,1,136.01,3,2,1,Potential,0.0,1,0,False
16880,128,1,321.78,2,2,2,Lost,0.0,1,0,False
16883,6,18,2101.61,5,5,4,Champions,0.05263157894736842,18,1,True
16884,191,2,641.13,1,3,3,At Risk,0.0,2,0,False
16885,20,1,232.94,4,2,1,Potential,0.0,1,0,False
16886,91,1,134.0,2,2,1,Lost,0.5,1,1,False
16887,35,2,465.84000000000003,4,3,2,Loyal,0.0,2,0,False
16888,35,3,434.2,4,4,2,Champions,0.0,3,0,True
16889,32,3,947.98,4,4,3,Champions,0.0,3,0,True
16890,111,3,277.91,2,4,2,At Risk,0.0,3,0,False
16891,6,7,1202.77,5,5,4,Champions,0.0,7,0,True
16892,189,2,236.56,1,3,1,At Risk,0.0,2,0,False
16893,1,2,249.47,5,3,1,Loyal,0.0,2,0,False
16894,137,3,1306.96,2,4,4,At Risk,0.4,3,2,False
16895,73,4,900.63,2,4,3,At Risk,0.0,4,0,False
16896,190,1,103.95,1,2,1,Lost,0.0,1,0,False
16898,3,3,496.26,5,4,2,Champions,0.25,3,1,False
16899,13,2,424.71000000000004,5,3,2,Loyal,0.0,2,0,False
16901,364,1,204.26,1,2,1,Lost,0.0,1,0,False
16903,15,2,678.55,4,3,3,Loyal,0.3333333333333333,2,1,False
16904,2,7,1360.31,5,5,4,Champions,0.0,7,0,True
16905,6,11,1921.07,5,5,4,Champions,0.15384615384615385,11,2,True
16906,63,3,850.48,3,4,3,Loyal,0.0,3,0,False
16907,0,5,722.0500000000001,5,4,3,Champions,0.0,5,0,True
16908,357,1,252.59,1,2,2,Lost,0.5,1,1,False
16911,270,2,255.25,1,3,2,At Risk,0.3333333333333333,2,1,False
16912,56,4,1904.93,3,4,4,Loyal,0.0,4,0,False
16913,286,2,310.46999999999997,1,3,2,At Risk,0.0,2,0,False
16915,21,5,921.5,4,4,3,Champions,0.0,5,0,True
16916,7,3,530.14,5,4,3,Champions,0.0,3,0,True
16917,267,1,1460.3600000000001,1,2,4,Lost,0.5,1,1,False
16918,57,10,2137.72,3,5,4,Loyal,0.16666666666666666,10,2,False
16919,3,14,2515.76,5,5,5,Champions,0.2222222222222222,14,4,False
16920,46,1,355.45,3,2,2,Potential,0.0,1,0,False
16921,77,2,255.03,2,3,2,At Risk,0.0,2,0,False
16922,207,1,611.08,1,2,3,Lost,0.0,1,0,False
16923,10,13,6088.05,5,5,5,Champions,0.13333333333333333,13,2,True
16925,175,1,125.65,2,2,1,Lost,0.0,1,0,False
16926,6,5,1169.6100000000001,5,4,4,Champions,0.16666666666666666,5,1,True
16928,8,12,1137.58,5,5,4,Champions,0.14285714285714285,12,2,True
16931,4,3,629.4,5,4,3,Champions,0.0,3,0,True
16932,58,2,262.32,3,3,2,Loyal,0.0,2,0,False
16933,24,7,2536.07,4,5,5,Champions,0.36363636363636365,7,4,False
16934,18,4,1152.1100000000001,4,4,4,Champions,0.2,4,1,False
16935,16,3,530.86,4,4,3,Champions,0.0,3,0,True
16936,20,1,286.39,4,2,2,Potential,0.0,1,0,False
16937,134,1,196.25,2,2,1,Lost,0.0,1,0,False
16938,16,5,4283.68,4,4,5,Champions,0.0,5,0,True
16939,123,3,433.85,2,4,2,At Risk,0.0,3,0,False
16940,85,5,3377.78,2,4,5,At Risk,0.375,5,3,False
16941,246,1,33.0,1,2,1,Lost,0.0,1,0,False
16944,244,1,101.36,1,2,1,Lost,0.0,1,0,False
16945,28,14,4202.66,4,5,5,Champions,0.125,14,2,True
16946,18,5,1222.04,4,4,4,Champions,0.16666666666666666,5,1,True
16947,97,3,540.23,2,4,3,At Risk,0.5714285714285714,3,4,False
16948,64,4,433.75,3,4,2,Loyal,0.0,4,0,False
16950,2,8,2527.21,5,5,5,Champions,0.1111111111111111,8,1,True
16952,76,3,628.22,2,4,3,At Risk,0.0,3,0,False
16954,14,11,3996.7999999999997,5,5,5,Champions,0.08333333333333333,11,1,True
16955,3,4,790.74,5,4,3,Champions,0.3333333333333333,4,2,False
16958,70,1,778.49,2,2,3,Lost,0.0,1,0,False
16960,25,5,1483.83,4,4,4,Champions,0.16666666666666666,5,1,True
16961,23,2,560.39,4,3,3,Loyal,0.6,2,3,False
16962,44,1,251.04,3,2,2,Potential,0.0,1,0,False
16964,368,2,207.85,1,3,1,At Risk,0.0,2,0,False
16970,261,1,71.4,1,2,1,Lost,0.0,1,0,False
16972,17,2,749.0,4,3,3,Loyal,0.0,2,0,False
16973,21,1,127.0,4,2,1,Potential,0.0,1,0,False
16974,157,2,365.5,2,3,2,At Risk,0.0,2,0,False
16975,58,3,926.12,3,4,3,Loyal,0.4,3,2,False
16977,30,4,496.0,4,4,2,Champions,0.0,4,0,True
16978,301,2,424.55,1,3,2,At Risk,0.0,2,0,False
16979,18,3,1007.74,4,4,4,Champions,0.25,3,1,False
16980,63,1,394.37,3,2,2,Potential,0.0,1,0,False
16983,4,5,1748.15,5,4,4,Champions,0.0,5,0,True
16984,39,7,5891.01,3,5,5,Loyal,0.5,7,7,False
16985,11,13,5459.04,5,5,5,Champions,0.13333333333333333,13,2,True
16986,80,9,3015.55,2,5,5,At Risk,0.0,9,0,False
16987,11,4,882.65,5,4,3,Champions,0.2,4,1,False
16988,14,1,256.55,5,2,2,Potential,0.0,1,0,False
16990,57,1,165.0,3,2,1,Potential,0.0,1,0,False
16991,56,1,1041.21,3,2,4,Potential,0.0,1,0,False
16992,22,8,3862.19,4,5,5,Champions,0.1111111111111111,8,1,True
16993,98,2,1950.9499999999998,2,3,4,At Risk,0.3333333333333333,2,1,False
16996,17,3,666.6500000000001,4,4,3,Champions,0.25,3,1,False
16998,79,1,107.0,2,2,1,Lost,0.0,1,0,False
17000,31,2,406.3,4,3,2,Loyal,0.0,2,0,False
17001,11,8,2651.23,5,5,5,Champions,0.0,8,0,True
17002,78,4,1077.82,2,4,4,At Risk,0.0,4,0,False
17003,37,4,828.21,3,4,3,Loyal,0.0,4,0,False
17004,27,2,1012.22,4,3,4,Loyal,0.0,2,0,False
17005,105,2,622.36,2,3,3,At Risk,0.3333333333333333,2,1,False
17006,27,4,853.49,4,4,3,Champions,0.0,4,0,True
17007,72,1,230.17000000000002,2,2,1,Lost,0.0,1,0,False
17008,64,1,81.36,3,2,1,Potential,0.0,1,0,False
17009,186,1,242.06,1,2,1,Lost,0.0,1,0,False
17011,282,2,400.8,1,3,2,At Risk,0.3333333333333333,2,1,False
17012,360,1,360.61,1,2,2,Lost,0.0,1,0,False
17016,211,1,552.4,1,2,3,Lost,0.0,1,0,False
17017,0,13,5416.349999999999,5,5,5,Champions,0.23529411764705882,13,4,False
17018,22,4,1367.6,4,4,4,Champions,0.0,4,0,True
17019,3,8,2687.73,5,5,5,Champions,0.2,8,2,False
17020,177,2,935.62,1,3,3,At Risk,0.0,2,0,False
17021,77,6,1182.22,2,5,4,At Risk,0.0,6,0,False
17022,67,1,189.0,3,2,1,Potential,0.0,1,0,False
17023,52,3,800.18,3,4,3,Loyal,0.0,3,0,False
17025,8,4,1152.87,5,4,4,Champions,0.0,4,0,True
17026,4,2,54.15,5,3,1,Loyal,0.0,2,0,False
17027,81,3,433.07,2,4,2,At Risk,0.0,3,0,False
17028,216,3,1593.83,1,4,4,At Risk,0.0,3,0,False
17029,17,5,1421.3,4,4,4,Champions,0.0,5,0,True
17031,13,4,2393.5,5,4,5,Champions,0.0,4,0,True
17032,182,7,2969.32,1,5,5,At Risk,0.36363636363636365,7,4,False
17033,32,1,302.65000000000003,4,2,2,Potential,0.0,1,0,False
17034,44,2,530.9,3,3,3,Loyal,0.3333333333333333,2,1,False
17035,226,2,180.06,1,3,1,At Risk,0.0,2,0,False
17036,18,1,176.9,4,2,1,Potential,0.0,1,0,False
17038,50,1,630.77,3,2,3,Potential,0.0,1,0,False
17039,239,1,1954.99,1,2,4,Lost,0.0,1,0,False
17040,185,1,13.52,1,2,1,Lost,0.0,1,0,False
17041,32,3,583.71,4,4,3,Champions,0.0,3,0,True
17043,10,4,858.47,5,4,3,Champions,0.0,4,0,True
17044,9,11,11013.82,5,5,5,Champions,0.15384615384615385,11,2,True
17045,11,2,488.24,5,3,2,Loyal,0.0,2,0,False
17046,79,4,1264.05,2,4,4,At Risk,0.0,4,0,False
17047,66,3,1188.33,3,4,4,Loyal,0.0,3,0,False
17048,72,4,1146.33,2,4,4,At Risk,0.2,4,1,False
17049,10,10,4287.5,5,5,5,Champions,0.2857142857142857,10,4,False
17050,10,5,1462.95,5,4,4,Champions,0.16666666666666666,5,1,True
17051,81,3,465.6,2,4,2,At Risk,0.0,3,0,False
17055,80,1,232.85,2,2,1,Lost,0.0,1,0,False
17056,373,1,128.60000000000002,1,2,1,Lost,0.0,1,0,False
17057,231,1,288.79,1,2,2,Lost,0.0,1,0,False
17059,4,5,2506.54,5,4,5,Champions,0.16666666666666666,5,1,True
17062,0,4,640.77,5,4,3,Champions,0.0,4,0,True
17063,42,6,2177.39,3,5,5,Loyal,0.5,6,6,False
17065,272,2,194.7,1,3,1,At Risk,0.0,2,0,False
17066,361,1,228.34,1,2,1,Lost,0.0,1,0,False
17067,359,3,454.54,1,4,2,At Risk,0.0,3,0,False
17068,3,27,4594.19,5,5,5,Champions,0.03571428571428571,27,1,True
17069,8,6,3084.58,5,5,5,Champions,0.3333333333333333,6,3,False
17070,45,1,133.18,3,2,1,Potential,0.0,1,0,False
17071,16,4,1364.68,4,4,4,Champions,0.3333333333333333,4,2,False
17072,260,1,273.35,1,2,2,Lost,0.0,1,0,False
17074,197,1,203.05,1,2,1,Lost,0.0,1,0,False
17075,64,6,1402.51,3,5,4,Loyal,0.0,6,0,False
17076,27,3,401.66999999999996,4,4,2,Champions,0.0,3,0,True
17077,213,1,306.0,1,2,2,Lost,0.0,1,0,False
17080,14,5,669.91,5,4,3,Champions,0.0,5,0,True
17081,30,4,660.48,4,4,3,Champions,0.0,4,0,True
17082,29,4,2728.18,4,4,5,Champions,0.0,4,0,True
17083,44,6,2644.01,3,5,5,Loyal,0.25,6,2,False
17084,31,1,2253.22,4,2,5,Potential,0.5,1,1,False
17085,11,23,6276.87,5,5,5,Champions,0.11538461538461539,23,3,True
17087,372,1,221.53,1,2,1,Lost,0.0,1,0,False
17089,21,1,128.45,4,2,1,Potential,0.0,1,0,False
17090,9,6,1105.53,5,5,4,Champions,0.14285714285714285,6,1,True
17091,2,11,3961.44,5,5,5,Champions,0.21428571428571427,11,3,False
17092,72,7,3737.38,2,5,5,At Risk,0.3,7,3,False
17093,227,1,235.88,1,2,1,Lost,0.0,1,0,False
17094,58,1,100.2,3,2,1,Potential,0.0,1,0,False
17095,65,4,1248.09,3,4,4,Loyal,0.3333333333333333,4,2,False
17096,18,7,2675.8,4,5,5,Champions,0.3,7,3,False
17097,0,2,363.66,5,3,2,Loyal,0.0,2,0,False
17098,16,3,591.0699999999999,4,4,3,Champions,0.0,3,0,True
17099,168,1,582.17,2,2,3,Lost,0.0,1,0,False
17101,29,3,885.3199999999999,4,4,3,Champions,0.0,3,0,True
17103,357,1,424.3,1,2,2,Lost,0.0,1,0,False
17104,58,1,474.03,3,2,2,Potential,0.0,1,0,False
17106,24,1,481.58,4,2,2,Potential,0.0,1,0,False
17107,32,4,5255.24,4,4,5,Champions,0.3333333333333333,4,2,False
17108,298,1,174.95,1,2,1,Lost,0.0,1,0,False
17109,41,2,410.42,3,3,2,Loyal,0.0,2,0,False
17110,155,2,336.59999999999997,2,3,2,At Risk,0.0,2,0,False
17111,60,1,227.97,3,2,1,Potential,0.0,1,0,False
17112,137,1,197.57,2,2,1,Lost,0.0,1,0,False
17113,209,6,2305.59,1,5,5,At Risk,0.25,6,2,False
17115,183,4,1923.99,1,4,4,At Risk,0.5,4,4,False
17116,283,1,389.78,1,2,2,Lost,0.0,1,0,False
17121,37,1,314.74,3,2,2,Potential,0.0,1,0,False
17122,23,3,432.18,4,4,2,Champions,0.0,3,0,True
17123,74,2,621.37,2,3,3,At Risk,0.0,2,0,False
17126,16,4,1019.48,4,4,4,Champions,0.0,4,0,True
17127,63,5,1155.0300000000002,3,4,4,Loyal,0.0,5,0,False
17129,155,1,31.85,2,2,1,Lost,0.0,1,0,False
17132,87,2,1220.9099999999999,2,3,4,At Risk,0.0,2,0,False
17133,109,5,9730.09,2,4,5,At Risk,0.16666666666666666,5,1,False
17134,77,1,212.1,2,2,1,Lost,0.0,1,0,False
17135,6,4,792.23,5,4,3,Champions,0.2,4,1,False
17136,297,1,231.68,1,2,1,Lost,0.0,1,0,False
17137,51,6,1099.81,3,5,4,Loyal,0.0,6,0,False
17138,24,6,4036.77,4,5,5,Champions,0.0,6,0,True
17139,24,13,8915.99,4,5,5,Champions,0.07142857142857142,13,1,True
17141,53,4,727.58,3,4,3,Loyal,0.0,4,0,False
17142,39,3,696.25,3,4,3,Loyal,0.0,3,0,False
17143,52,2,880.97,3,3,3,Loyal,0.0,2,0,False
17145,147,4,3120.91,2,4,5,At Risk,0.42857142857142855,4,3,False
17146,70,10,5102.86,2,5,5,At Risk,0.23076923076923078,10,3,False
17147,87,5,1485.36,2,4,4,At Risk,0.5,5,5,False
17149,86,1,143.10000000000002,2,2,1,Lost,0.0,1,0,False
17150,11,6,1357.95,5,5,4,Champions,0.0,6,0,True
17151,370,1,231.90000000000003,1,2,1,Lost,0.0,1,0,False
17152,60,1,327.0,3,2,2,Potential,0.0,1,0,False
17155,162,5,640.76,2,4,3,At Risk,0.0,5,0,False
17156,126,1,591.87,2,2,3,Lost,0.5,1,1,False
17157,115,17,4832.9,2,5,5,At Risk,0.0,17,0,False
17158,182,2,713.03,1,3,3,At Risk,0.3333333333333333,2,1,False
17159,112,2,560.71,2,3,3,At Risk,0.0,2,0,False
17160,9,11,6691.13,5,5,5,Champions,0.08333333333333333,11,1,True
17161,79,1,856.01,2,2,3,Lost,0.0,1,0,False
17163,80,2,406.68,2,3,2,At Risk,0.0,2,0,False
17165,16,5,1635.64,4,4,4,Champions,0.2857142857142857,5,2,False
17167,14,3,867.11,5,4,3,Champions,0.0,3,0,True
17168,133,1,400.2,2,2,2,Lost,0.0,1,0,False
17169,213,1,320.95,1,2,2,Lost,0.5,1,1,False
17170,9,2,178.68,5,3,1,Loyal,0.3333333333333333,2,1,False
17171,296,1,159.68,1,2,1,Lost,0.0,1,0,False
17172,65,2,638.81,3,3,3,Loyal,0.5,2,2,False
17176,161,2,596.1899999999999,2,3,3,At Risk,0.0,2,0,False
17177,140,1,119.5,2,2,1,Lost,0.0,1,0,False
17178,366,1,432.96,1,2,2,Lost,0.0,1,0,False
17179,17,3,795.47,4,4,3,Champions,0.0,3,0,True
17180,57,7,1452.8,3,5,4,Loyal,0.125,7,1,False
17181,8,2,225.45000000000002,5,3,1,Loyal,0.0,2,0,False
17182,57,2,321.3,3,3,2,Loyal,0.0,2,0,False
17184,204,2,198.41000000000003,1,3,1,At Risk,0.0,2,0,False
17185,226,3,229.46,1,4,1,At Risk,0.0,3,0,False
17187,161,1,263.76,2,2,2,Lost,0.0,1,0,False
17188,81,6,2118.7000000000003,2,5,4,At Risk,0.25,6,2,False
17189,195,3,569.88,1,4,3,At Risk,0.0,3,0,False
17190,38,5,1279.99,3,4,4,Loyal,0.0,5,0,False
17191,3,11,2726.77,5,5,5,Champions,0.08333333333333333,11,1,True
17192,171,1,75.28,2,2,1,Lost,0.0,1,0,False
17193,21,2,610.74,4,3,3,Loyal,0.3333333333333333,2,1,False
17194,165,1,549.88,2,2,3,Lost,0.0,1,0,False
17195,290,1,562.98,1,2,3,Lost,0.0,1,0,False
17196,62,1,327.75,3,2,2,Potential,0.0,1,0,False
17198,0,2,521.66,5,3,3,Loyal,0.0,2,0,False
17199,217,1,135.04000000000002,1,2,1,Lost,0.0,1,0,False
17200,22,4,356.71,4,4,2,Champions,0.0,4,0,True
17201,158,3,842.8199999999999,2,4,3,At Risk,0.25,3,1,False
17202,55,1,160.65,3,2,1,Potential,0.0,1,0,False
17203,23,4,2004.01,4,4,4,Champions,0.0,4,0,True
17204,9,5,3940.13,5,4,5,Champions,0.16666666666666666,5,1,True
17205,51,2,615.27,3,3,3,Loyal,0.0,2,0,False
17207,287,1,291.77,1,2,2,Lost,0.0,1,0,False
17208,30,1,111.15,4,2,1,Potential,0.0,1,0,False
17209,284,3,595.7,1,4,3,At Risk,0.0,3,0,False
17210,27,1,251.72,4,2,2,Potential,0.0,1,0,False
17211,4,6,1729.43,5,5,4,Champions,0.14285714285714285,6,1,True
17212,93,2,567.5600000000001,2,3,3,At Risk,0.0,2,0,False
17213,1,7,2401.07,5,5,5,Champions,0.3,7,3,False
17215,99,1,186.15,2,2,1,Lost,0.0,1,0,False
17216,189,1,63.6,1,2,1,Lost,0.0,1,0,False
17217,254,1,96.6,1,2,1,Lost,0.0,1,0,False
17218,3,9,2224.96,5,5,5,Champions,0.0,9,0,True
17219,51,1,144.9,3,2,1,Potential,0.0,1,0,False
17220,52,7,1263.86,3,5,4,Loyal,0.0,7,0,False
17221,226,3,642.14,1,4,3,At Risk,0.0,3,0,False
17222,112,5,1234.96,2,4,4,At Risk,0.0,5,0,False
17223,3,2,398.99,5,3,2,Loyal,0.0,2,0,False
17224,136,1,100.86,2,2,1,Lost,0.0,1,0,False
17225,216,1,131.15,1,2,1,Lost,0.0,1,0,False
17226,79,2,501.97999999999996,2,3,3,At Risk,0.0,2,0,False
17227,3,7,1081.8600000000001,5,5,4,Champions,0.0,7,0,True
17228,2,7,1269.8899999999999,5,5,4,Champions,0.0,7,0,True
17230,198,10,5750.08,1,5,5,At Risk,0.16666666666666666,10,2,False
17231,24,15,3940.08,4,5,5,Champions,0.2857142857142857,15,6,False
17233,83,2,369.98,2,3,2,At Risk,0.0,2,0,False
17235,7,7,1354.82,5,5,4,Champions,0.0,7,0,True
17236,45,6,1013.13,3,5,4,Loyal,0.0,6,0,False
17237,10,2,679.44,5,3,3,Loyal,0.0,2,0,False
17238,6,17,3982.16,5,5,5,Champions,0.0,17,0,True
17239,22,3,806.95,4,4,3,Champions,0.25,3,1,False
17240,231,1,130.6,1,2,1,Lost,0.0,1,0,False
17241,20,12,2736.64,4,5,5,Champions,0.0,12,0,True
17242,91,3,1754.24,2,4,4,At Risk,0.0,3,0,False
17243,4,44,11909.93,5,5,5,Champions,0.13725490196078433,44,7,True
17244,18,4,871.14,4,4,3,Champions,0.0,4,0,True
17245,324,1,200.18,1,2,1,Lost,0.0,1,0,False
17246,181,2,38.92,1,3,1,At Risk,0.0,2,0,False
17248,116,1,181.89000000000001,2,2,1,Lost,0.0,1,0,False
17249,63,1,68.03,3,2,1,Potential,0.0,1,0,False
17251,17,2,529.15,4,3,3,Loyal,0.3333333333333333,2,1,False
17254,36,1,198.29,3,2,1,Potential,0.0,1,0,False
17255,25,2,490.21999999999997,4,3,2,Loyal,0.0,2,0,False
17256,116,3,258.93,2,4,2,At Risk,0.0,3,0,False
17257,71,2,189.78,2,3,1,At Risk,0.0,2,0,False
17258,31,2,417.3,4,3,2,Loyal,0.0,2,0,False
17259,3,5,1239.11,5,4,4,Champions,0.0,5,0,True
17260,46,1,120.95,3,2,1,Potential,0.0,1,0,False
17261,144,1,221.59,2,2,1,Lost,0.0,1,0,False
17262,1,7,1504.26,5,5,4,Champions,0.0,7,0,True
17264,59,1,268.28,3,2,2,Potential,0.0,1,0,False
17266,134,2,205.14,2,3,1,At Risk,0.0,2,0,False
17268,80,7,970.25,2,5,3,At Risk,0.0,7,0,False
17269,20,1,491.81,4,2,2,Potential,0.0,1,0,False
17270,104,2,601.4499999999999,2,3,3,At Risk,0.0,2,0,False
17271,371,1,204.3,1,2,1,Lost,0.0,1,0,False
17273,59,1,141.12,3,2,1,Potential,0.0,1,0,False
17274,30,1,465.4,4,2,2,Potential,0.0,1,0,False
17275,18,1,114.1,4,2,1,Potential,0.0,1,0,False
17276,37,1,501.24,3,2,3,Potential,0.5,1,1,False
17278,200,1,25.2,1,2,1,Lost,0.0,1,0,False
17280,73,1,118.85999999999999,2,2,1,Lost,0.0,1,0,False
17281,9,6,797.8499999999999,5,5,3,Champions,0.0,6,0,True
17282,91,2,623.08,2,3,3,At Risk,0.0,2,0,False
17283,13,1,188.46,5,2,1,Potential,0.0,1,0,False
17284,24,1,911.12,4,2,3,Potential,0.0,1,0,False
17285,263,2,400.44,1,3,2,At Risk,0.0,2,0,False
17286,35,2,237.81,4,3,1,Loyal,0.0,2,0,False
17287,2,16,3000.5,5,5,5,Champions,0.1111111111111111,16,2,True
17288,25,4,1050.8,4,4,4,Champions,0.0,4,0,True
17289,11,6,1110.78,5,5,4,Champions,0.14285714285714285,6,1,True
17290,16,6,914.47,4,5,3,Champions,0.0,6,0,True
17292,107,2,271.75,2,3,2,At Risk,0.0,2,0,False
17293,29,8,1896.57,4,5,4,Champions,0.0,8,0,True
17294,304,2,467.78999999999996,1,3,2,At Risk,0.0,2,0,False
17296,365,1,338.13,1,2,2,Lost,0.0,1,0,False
17298,9,3,439.94,5,4,2,Champions,0.25,3,1,False
17299,74,2,336.62,2,3,2,At Risk,0.0,2,0,False
17300,25,2,393.64,4,3,2,Loyal,0.0,2,0,False
17301,259,1,131.15,1,2,1,Lost,0.0,1,0,False
17304,169,1,111.5,2,2,1,Lost,0.0,1,0,False
17305,283,1,2135.46,1,2,4,Lost,0.0,1,0,False
17306,28,2,1151.04,4,3,4,Loyal,0.0,2,0,False
17307,30,11,3999.8900000000003,4,5,5,Champions,0.26666666666666666,11,4,False
17308,28,2,4511.76,4,3,5,Loyal,0.0,2,0,False
17309,16,2,237.64000000000001,4,3,1,Loyal,0.0,2,0,False
17310,22,2,1025.1,4,3,4,Loyal,0.0,2,0,False
17311,27,4,2181.71,4,4,5,Champions,0.2,4,1,False
17314,28,9,2376.51,4,5,5,Champions,0.18181818181818182,9,2,True
17315,10,5,3318.35,5,4,5,Champions,0.16666666666666666,5,1,True
17316,55,1,124.45,3,2,1,Potential,0.0,1,0,False
17318,360,1,157.32999999999998,1,2,1,Lost,0.0,1,0,False
17319,304,1,29.1,1,2,1,Lost,0.0,1,0,False
17320,3,4,1695.15,5,4,4,Champions,0.0,4,0,True
17321,29,4,1008.05,4,4,4,Champions,0.0,4,0,True
17322,11,5,922.59,5,4,3,Champions,0.2857142857142857,5,2,False
17323,42,5,644.52,3,4,3,Loyal,0.0,5,0,False
17324,1,9,1311.64,5,5,4,Champions,0.1,9,1,True
17325,45,2,512.77,3,3,3,Loyal,0.0,2,0,False
17326,43,2,312.35,3,3,2,Loyal,0.0,2,0,False
17327,44,2,152.35,3,3,1,Loyal,0.0,2,0,False
17328,308,1,104.7,1,2,1,Lost,0.0,1,0,False
17329,366,3,475.42,1,4,2,At Risk,0.0,3,0,False
17330,179,2,59.900000000000006,1,3,1,At Risk,0.0,2,0,False
17332,163,5,827.77,2,4,3,At Risk,0.0,5,0,False
17334,41,1,328.13,3,2,2,Potential,0.0,1,0,False
17335,18,2,497.04,4,3,2,Loyal,0.0,2,0,False
17336,107,1,81.12,2,2,1,Lost,0.0,1,0,False
17338,10,9,5395.79,5,5,5,Champions,0.1,9,1,True
17339,0,2,119.0,5,3,1,Loyal,0.3333333333333333,2,1,False
17340,1,8,9935.93,5,5,5,Champions,0.5,8,8,False
17341,1,3,1006.53,5,4,4,Champions,0.0,3,0,True
17342,14,4,1227.54,5,4,4,Champions,0.42857142857142855,4,3,False
17343,11,5,1066.3,5,4,4,Champions,0.0,5,0,True
17344,363,1,299.74,1,2,2,Lost,0.5,1,1,False
17345,10,6,1066.94,5,5,4,Champions,0.25,6,2,False
17346,8,12,2502.64,5,5,5,Champions,0.0,12,0,True
17348,72,4,1274.39,2,4,4,At Risk,0.0,4,0,False
17349,15,4,674.16,4,4,3,Champions,0.0,4,0,True
17350,29,3,612.381,4,4,3,Champions,0.0,3,0,True
17351,62,9,1377.23,3,5,4,Loyal,0.0,9,0,False
17352,331,1,36.25,1,2,1,Lost,0.0,1,0,False
17353,126,2,1502.0,2,3,4,At Risk,0.6,2,3,False
17354,63,3,1740.8999999999999,3,4,4,Loyal,0.0,3,0,False
17355,21,1,273.31,4,2,2,Potential,0.0,1,0,False
17356,189,4,768.25,1,4,3,At Risk,0.0,4,0,False
17358,11,3,500.2,5,4,3,Champions,0.0,3,0,True
17359,283,1,156.6,1,2,1,Lost,0.0,1,0,False
17360,20,3,632.27,4,4,3,Champions,0.25,3,1,False
17361,311,2,383.59000000000003,1,3,2,At Risk,0.0,2,0,False
17362,35,5,711.8100000000001,4,4,3,Champions,0.16666666666666666,5,1,True
17363,30,3,920.46,4,4,3,Champions,0.0,3,0,True
17364,11,17,7510.24,5,5,5,Champions,0.10526315789473684,17,2,True
17365,21,7,3417.13,4,5,5,Champions,0.125,7,1,True
17366,67,2,1077.24,3,3,4,Loyal,0.3333333333333333,2,1,False
17368,10,6,879.42,5,5,3,Champions,0.14285714285714285,6,1,True
17369,90,1,979.1999999999999,2,2,3,Lost,0.0,1,0,False
17371,258,3,232.97,1,4,1,At Risk,0.0,3,0,False
17372,16,19,2979.28,4,5,5,Champions,0.13636363636363635,19,3,True
17373,53,3,520.58,3,4,3,Loyal,0.0,3,0,False
17374,30,1,231.34,4,2,1,Potential,0.5,1,1,False
17375,66,1,260.45,3,2,2,Potential,0.0,1,0,False
17376,39,2,250.44,3,3,2,Loyal,0.0,2,0,False
